"","Name","Ratings","Language","Year","Num_of_episodes","Genre","Duration","Network","Director","Screenwriter","Top_cast"
"https://mydramalist.com//7761-secret","Secret","8.4","Korean",2013,16,"Romance,Drama,Melodrama","Duration: 1 hr. 2 min.","Kocowa,Viki,Apple TV","Baek Sang Hoon,Lee Eung Bok","Choi Ho Chul,Yoo Bo Ra","Ji Sung,Hwang Jung Eum,Bae Soo Bin,Lee Da Hee,Lee Deok Hwa,Jo Mi Ryung"
"https://mydramalist.com//24193-project-s-the-series-side-by-side","Project S: Side by Side","8.4","Thai",2017,8,"Youth,Family,Sports,Melodrama","Duration: 45 min.","Netflix,GDH","Boss Naruebet Kuno","","Tor Thanapob Leeluttanakajorn,Sky Wongravee Nateetorn,Suquan Bulakul,Ple Hattaya Wongkrachang,Belle Kemisara Paladesh,Ping Guntapat Kasemsan Na Ayudhya"
"https://mydramalist.com//23171-legend-of-fu-yao","Legend of Fu Yao","8.4","Chinese",2018,66,"Historical,Romance,Wuxia,Fantasy","Duration: 45 min.","Viki,Prime Video,Idol & Romance,Fresh Drama","Xie Yan Yan","Vincent Yang,Xie Ze,Li Cai","Yang Mi,Ethan Juan,Gao Wei Guang,Liu Yi Jun,Leon Lai,Gao Han Yu"
"https://mydramalist.com//53549-fall-in-love","Fall In Love","8.4","Chinese",2021,36,"Historical,Mystery,Romance,Political","Duration: 45 min.","Viki,YOUKU","Historical,Mystery,Romance,Political","Lin Jian Long,Chen Guo Hua","Chen Xing Xu,Zhang Jing Yi,Evan Lin,Cai Yu Hang,Chen Xin Yu,Yuan Ruo Hang"
"https://mydramalist.com//34027-mung-bean-chronicles","The Tale of Nokdu","8.4","Korean",2019,32,"Action,Historical,Comedy,Romance","Duration: 33 min.","Netflix,WeTV,Viki,iflix,Apple TV,Kocowa","Kim Dong Hwi,Lee Hyun Jin,Kang Soo Yeon","Baek So Yeon,Im Ye Jin","Jang Dong Yoon,Kim So Hyun,Kang Tae Oh,Jung Joon Ho,Kim Tae Woo,Yoon Yoo Sun"
"https://mydramalist.com//16585-juhan-shuttai","Juhan Shuttai!","8.4","Japanese",2016,10,"Business,Comedy,Life,Drama","Duration: 54 min.","","Doi Nobuhiro","","Kuroki Haru,Odagiri Joe,Sakaguchi Kentaro,Matsushige Yutaka,Arakawa Yoshiyoshi,Yasuda Ken"
"https://mydramalist.com//56519-miu-404","MIU 404","8.4","Japanese",2020,11,"Mystery","Duration: 54 min.","","Nogi Akiko","","Ayano Go,Hoshino Gen,Okada Kenshi,Hashimoto Jun,Aso Kumiko,Kanai Yuta"
"https://mydramalist.com//34129-my-roommate-is-a-detective","My Roommate Is a Detective","8.4","Chinese",2020,36,"Thriller,Historical,Mystery,Romance","Duration: 45 min.","Viki","Zhang Wei Ke","","Hu Yi Tian,Leon Zhang,Xiao Yan,Zhang Hui Zhong,Vera Lu,King Kong Lee"
"https://mydramalist.com//71995-daebak-real-estate","Sell Your Haunted House","8.4","Korean",2021,16,"Thriller,Mystery,Comedy,Fantasy","Duration: 1 hr. 10 min.","Kocowa,Viki","Park Jin Suk","","Jang Na Ra,Jung Yong Hwa,Kang Hong Suk,Kang Mal Geum,Baek Eun Hye,Ahn Kil Kang"
"https://mydramalist.com//27310-come-here-and-give-me-a-hug","Come and Hug Me","8.4","Korean",2018,32,"Thriller,Mystery,Romance,Melodrama","Duration: 35 min.","Netflix,Kocowa","Choi Joon Bae","Lee Ah Ram","Jang Ki Yong,Jin Ki Joo,Heo Joon Ho,Yoon Jong Hoon,Kim Kyung Nam,Seo Jung Yeon"
"https://mydramalist.com//31328-my-country","My Country: The New Age","8.4","Korean",2019,16,"Action,Historical,Romance,Drama","Duration: 1 hr. 20 min.","Netflix","Chae Seung Dae","Kim Jin Won","Yang Se Jong,Woo Do Hwan,Kim Seol Hyun,Jang Hyuk,Kim Yeong Cheol,Ahn Nae Sang"
"https://mydramalist.com//40353-maiden-holmes","Maiden Holmes","8.4","Chinese",2020,32,"Historical,Mystery,Comedy,Romance","Duration: 45 min.","WeTV,Viki,TencentVideo","Historical,Mystery,Comedy,Romance","Li Xiao Jiang","Sebrina Chen,Zhang Ling He,Zhang Jia Ding,Wang Yi Zhe,Huang Yi,Zhu Min Xin"
"https://mydramalist.com//66371-unforgettable-love","Unforgettable Love","8.4","Chinese",2021,24,"Comedy,Romance,Drama,Family","Duration: 41 min.","MGTV Drama Channel","Li Yu Lei","","Miles Wei,Hu Yi Xuan,Lennon Sun,Jerry Yu,Sheng Hui Zi,Wu Cheng Xu"
"https://mydramalist.com//24644-a-love-so-beautiful","A Love So Beautiful","8.4","Chinese",2017,23,"Comedy,Romance,School,Youth","Duration: 45 min.","Netflix,WeTV,Viki,HUACE GLOBAL FUN,AsianCrush","Yang Long","","Hu Yi Tian,Shen Yue,Gao Zhi Ting,Wang Zi Wei,Sun Ning,Monica Lu"
"https://mydramalist.com//28659-pan","Player","8.4","Korean",2018,14,"Action,Thriller,Mystery,Comedy","Duration: 1 hr. 5 min.","WeTV","Go Jae Hyun","Shin Jae Hyung","Song Seung Heon,Krystal Jung,Lee Si Eon,Tae Won Seok,Kim Won Hae,Ahn Se Ho"
"https://mydramalist.com//18816-the-legend-of-the-blue-sea","The Legend of the Blue Sea","8.4","Korean",2016,20,"Comedy,Romance,Drama,Fantasy","Duration: 60 min.","Netflix,WeTV,Viki,Hulu,Apple TV,SBS VOD","Park Ji Eun","","Lee Min Ho,Jun Ji Hyun,Lee Hee Joon,Shin  Won Ho,Shin Hye Sun,Moon So Ri"
"https://mydramalist.com//26295-the-beauty-inside","The Beauty Inside","8.4","Korean",2018,16,"Comedy,Romance,Melodrama,Supernatural","Duration: 1 hr. 10 min.","Netflix,Viki,Apple TV","Song Hyun Wook","","Seo Hyun Jin,Lee Min Ki,Lee Da Hee,Ahn Jae Hyun,Lee Tae Ri,Moon Ji In"
"https://mydramalist.com//708381-kieta-hatsukoi","Kieta Hatsukoi","8.4","Japanese",2021,10,"Comedy,Romance,Life,School","Duration: 24 min.","Netflix,Viki","Kuroiwa Tsutomu","","Michieda Shunsuke,Meguro Ren,Fukumoto Riko,Suzuki Jin,Tanabe Seiichi,Mochizuki Ayumu"
"https://mydramalist.com//54889-mr-perfect-and-miss-almost","Perfect and Casual","8.4","Chinese",2020,24,"Comedy,Romance,School,Drama","Duration: 45 min.","WeTV,MGTV Drama Channel","Comedy,Romance,School,Drama","Li Shuang","Miles Wei,Xu Ruo Han,Marguax,Zhao Luo Ran,Sheng Gang Shuai,Dai Yun Fan"
"https://mydramalist.com//1702-city-hunter-2011","City Hunter","8.4","Korean",2011,20,"Action,Thriller,Crime","Duration: 1 hr. 10 min.","Viki,Apple TV","Choi Soo Jin,Hwang Eun Kyung","","Lee Min Ho,Park Min Young,Lee Joon Hyuk,Kim Sang Joong,Hwang Sun Hee,Kim Mi Sook"
"https://mydramalist.com//15338-the-princess-wei-young","The Princess Wei Young","8.4","Chinese",2016,54,"Historical,Romance,Drama,Family","Duration: 45 min.","Netflix,Viki,Croton MEGA HIT","Li Hui Zhu","","Tiffany Tang,Luo Jin,Vanness Wu,Rachel Momo,Lee Hsin Ai,Leanne Liu"
"https://mydramalist.com//28462-kyou-kara-ore-wa","Kyou Kara Ore wa!!","8.4","Japanese",2018,10,"Action,Comedy,School,Youth","Duration: 46 min.","Netflix","Fukuda Yuichi","","Kaku Kento,Ito Kentaro,Seino Nana,Hashimoto Kanna,Nakano Taiga,Yamoto Yuma"
"https://mydramalist.com//31342-psychometric-fellow","He Is Psychometric","8.4","Korean",2019,16,"Thriller,Mystery,Romance,Supernatural","Duration: 1 hr. 4 min.","WeTV,Viki,Apple TV","Yang Jin Ah","Kim Byung Soo","Park Jin Young,Shin Ye Eun,Kim Kwon,Kim Da Som,Noh Jong Hyun,Go Yoon Jung"
"https://mydramalist.com//28037-emperor-phoenix","The Rebel Princess","8.4","Chinese",2021,68,"Historical,Romance,Drama,Melodrama","Duration: 45 min.","Viki,Prime Video,China Zone,China Zone - English","Li Jing Ling","Cheng Yuan Hai,Hou Yong,Xu Zhi Ming","Zhang Zi Yi,Zhou Yi Wei,Tony Yang,Yu He Wei,Angie Chiu,Kara Wai"
"https://mydramalist.com//2546-kamen-rider-w","Kamen Rider W","8.4","Japanese",2009,49,"Action,Mystery,Tokusatsu,Sci-Fi","Duration: 24 min.","","Arakawa Naruhisa,Sanjo Riku,Hasegawa Keiichi","","Kiriyama Renn,Suda Masaki,Yamamoto Hikaru,Kinomoto Minehiro,Nakagawa Shingo,Itano Tomomi"
"https://mydramalist.com//33949-mr-fixed-term","Class of Lies","8.4","Korean",2019,16,"Thriller,Mystery,Law,Youth","Duration: 1 hr. 10 min.","Viki","Sung Yong Il,Park Ji Hyun","Jang Hong Chul","Yoon Kyun Sang,Geum Sae Rok,Lee Jun Young,Choi Yoo Hwa,Choi Kyu Jin,Han So Eun"
"https://mydramalist.com//688367-saebit-boys-high-school-council","Light On Me","8.4","Korean",2021,16,"Friendship,Romance,Youth,Drama","Duration: 24 min.","WeTV,Viki,KOK TV","Lee Ji Eum","Lee Yoo Yeon","Lee Sae On,Kang Yoo Seok,Choe Chan Yi,Go Woo Jin,Lee Ki Hyun,Yang Seo Hyun"
"https://mydramalist.com//28435-the-longest-day-in-chang-an","The Longest Day in Chang'an","8.4","Chinese",2019,48,"Action,Thriller,Historical,Political","Duration: 40 min.","Viki,Prime Video,Caravan<U+4E2D><U+6587><U+5267><U+573A>,Apple TV","Action,Thriller,Historical,Political","Cao Dun","Lei Jia Yin,Jackson Yee,Zhou Yi Wei,Lu Fang Sheng,Rayzha Alimjan,Han Tong Sheng"
"https://mydramalist.com//58651-run-on","Run On","8.4","Korean",2020,16,"Romance,Life,Drama,Sports","Duration: 1 hr. 10 min.","Netflix","Lee Jae Hoon","","Im Si Wan,Shin Se Kyung,Choi Soo Young,Kang Tae Oh,Park Young Gyu,Cha Hwa Yun"
"https://mydramalist.com//20284-medical-examiner-dr.-qin","Medical Examiner Dr. Qin","8.3","Chinese",2016,20,"Mystery,Drama,Medical","Duration: 30 min.","Viki,Prime Video,Sohu TV,CN Drama,Caravan<U+4E2D><U+6587><U+5267><U+573A>,AsianCrush","Xu Ang","","Zhang Ruo Yun,Jiao Jun Yan,Li Xian,Qian Bo,Qu Jing Jing,Owen Cheng"
"https://mydramalist.com//22160-seen-from-a-distance-green-spring","At a Distance, Spring Is Green","8.4","Korean",2021,12,"Romance,Life,School,Youth","Duration: 1 hr. 3 min.","Viki,Apple TV","Romance,Life,School,Youth","Kim Jung Hyun","Park Ji Hoon,Kang  Min Ah,Bae In Hyuk,Kwon Eun Bin,Choi Jung Woo,Woo Da Vi"
"https://mydramalist.com//27392-hundred-days-husband","100 Days My Prince","8.3","Korean",2018,16,"Historical,Comedy,Romance,Drama","Duration: 1 hr. 15 min.","Netflix,WeTV,Viki,Apple TV,K-DRAMA","Noh Ji Sul","","Doh Kyung Soo,Nam Ji Hyun,Kim Seon Ho,Han So Hee,Jo Sung Ha,Kim Jae Young"
"https://mydramalist.com//52995-the-story-of-gumiho","Tale of the Nine-Tailed","8.3","Korean",2020,16,"Thriller,Horror,Romance,Fantasy","Duration: 1 hr. 10 min.","Netflix,WeTV,Viki,Prime Video","Kang Shin Hyo,Jo Nam Hyung","","Lee Dong Wook,Jo Bo Ah,Kim Bum,Kim Yong Ji,Hwang Hee,Kim Jung Nan"
"https://mydramalist.com//37255-psychopath-diary","Psychopath Diary","8.3","Korean",2019,16,"Thriller,Mystery,Comedy,Crime","Duration: 1 hr. 20 min.","Viki","Lee Jong Jae","Ryu Yong Jae,Kim Hwan Chae,Choi Sung Joon","Yoon Shi Yoon,Jung In Sun,Park Sung Hoon,Lee  Han Wi,Hwang Geum Byul,Kim Kyul"
"https://mydramalist.com//32977-spring-night","One Spring Night","8.3","Korean",2019,32,"Romance,Life,Drama,Melodrama","Duration: 35 min.","Netflix","Kim Eun","Ahn Pan Seok","Jung Hae In,Han Ji Min,Kim Joon Han,Im Sung Eon,Joo Min Kyung,Song Seung Hwan"
"https://mydramalist.com//32804-my-girlfriend-is-an-alien","My Girlfriend is an Alien","8.3","Chinese",2019,28,"Comedy,Romance,Fantasy","Duration: 45 min.","WeTV,TencentVideo","Gao Cong Kai,Liu Han Yang","","Wan Peng,Bie Thassapak Hsu,Wang You Jun,Yang Yue,Christopher Lee,Shu Ya Xin"
"https://mydramalist.com//29149-dele","dele","8.3","Japanese",2018,8,"Friendship,Mystery,Business,Drama","Duration: 48 min.","","Tsunehiro Jouta","Kaneshiro Kazuki,Watanabe Yusuke,Tokunaga Tomihiko,Aoshima Takeshi","Yamada Takayuki,Suda Masaki,Aso Kumiko,Eguchi Noriko,Honda Shoichi,Akama Mariko"
"https://mydramalist.com//36821-hanzawa-naoki-season-2","Hanzawa Naoki 2","8.3","Japanese",2020,10,"Thriller,Business,Drama","Duration: 54 min.","","Fukuzawa Katsuo,Tanaka Kenta","","Sakai Masato,Kagawa Teruyuki ,Oikawa Mitsuhiro,Kitaoji Kinya,Kaku Kento,Kataoka Ainosuke VI"
"https://mydramalist.com//8791-gods-gift-14-days","God's Gift: 14 Days","8.3","Korean",2014,16,"Thriller,Mystery,Drama,Supernatural","Duration: 1 hr. 5 min.","Viki,SBS World,Kocowa","Choi Ran","","Lee Bo Young,Jo Seung Woo,Kim Tae Woo,Kim Yoo Bin,Jung Gyu Woon,Kim Jin Hee"
"https://mydramalist.com//14213-oh-my-ghostess","Oh My Ghost","8.3","Korean",2015,16,"Comedy,Romance,Supernatural,Sitcom","Duration: 60 min.","Netflix,WeTV,Viki,Prime Video,AsianCrush,K-DRAMA","Yang Hee Seung","","Park Bo Young,Kim Seul Gi,Jo Jung Suk,Im Joo Hwan,Kang Ki Young,Kwak Shi Yang"
"https://mydramalist.com//7184-good-doctor","Good Doctor","8.3","Korean",2013,20,"Romance,Life,Drama,Medical","Duration: 1 hr. 5 min.","Netflix,Kocowa,Viki,KBS Drama Classic","Kim Jin Woo,Ki Min Soo","","Joo Won,Moon Chae Won,Joo Sang Wook,Kim Min Seo,Ha Kyu Won,Kim Hyun Soo"
"https://mydramalist.com//51853-silence","The Good Detective","8.3","Korean",2020,16,"Action,Thriller,Mystery,Drama","Duration: 1 hr. 10 min.","Netflix","Jo Nam Gook","","Son Hyun Joo,Jang Seung Jo,Lee Elijah,Oh Jung Se,Ji Seung Hyun,Son Jong Hak"
"https://mydramalist.com//69073-love-me-like-a-child","My Fated Boy","8.3","Chinese",2021,29,"Friendship,Comedy,Romance,Life","Duration: 40 min.","Viki,YOUKU","Meng Hu","","Li Xi Rui,He Yu,Zhou Xiao Chuan,Zhao Yuan Yuan,Lu Xiao Lin,Tian Xi Wei"
"https://mydramalist.com//38627-true-beauty","True Beauty","8.3","Korean",2020,16,"Comedy,Romance,Youth,Drama","Duration: 1 hr. 15 min.","Viki,Prime Video,Apple TV","Lee Shi Eun","Kim Sang Hyub","Moon Ga Young,Cha Eun Woo,Hwang In Yeop,Park Yoo Na,Jang Hye Jin,Park Ho San"
"https://mydramalist.com//33088-what-did-you-eat-yesterday","Kinou Nani Tabeta?","8.3","Japanese",2019,12,"Food,Comedy,Romance,Life","Duration: 30 min.","Netflix","Adachi Naoko","","Nishijima Hidetoshi,Uchino Seiyou,Makita Sports,Kaji Meiko,Chan Kawai,Nakamura  Yurika"
"https://mydramalist.com//685259-semantic-error","Semantic Error","8.3","Korean",2022,8,"Comedy,Romance,School,Youth","Content Rating: 15+ - Teens 15 or older","Viki","Kim Soo Jung","Jason","Park Seo Ham,Park Jae Chan,Kim Noh Jin,Cha Jae Hoon,Song Ji Oh,Kim Won Ki"
"https://mydramalist.com//54715-lie-of-a-lie","Lie After Lie","8.3","Korean",2020,16,"Thriller,Romance,Melodrama","Duration: 1 hr. 9 min.","Viki","Kim Jung Kwon","Kim Ji Eun","Lee Yoo Ri,Yeon Jung Hoon,Lee Il Hwa,Im Ju Eun,Go Na Hee,Kwon Hwa Woon"
"https://mydramalist.com//49485-the-long-night","The Long Night","8.3","Chinese",2020,12,"Thriller,Mystery,Drama","Duration: 60 min.","","Chen Yi Fu","","Liao Fan,Bai Yu,Li Ning,Tan Zhuo,Zhao Yang,Tian Xiao Jie"
"https://mydramalist.com//491-pride","Pride","8.3","Japanese",2004,11,"Friendship,Romance,Drama,Sports","Duration: 45 min.","","Nakae Isamu,Sawada Kensaku","Nojima Shinji","Kimura Takuya,Takeuchi Yuko,Sakaguchi Kenji,Matsumoto Koshiro X,Sato Ryuta,Takizawa Saori"
"https://mydramalist.com//28412-investigation-couple","Partners for Justice","8.3","Korean",2018,32,"Thriller,Mystery,Law,Medical","Duration: 35 min.","Netflix,Viki,Apple TV,Kocowa","Noh Do Cheol","","Jung Jae Young,Jung Yoo Mi,Lee Yi Kyung,Park Eun Seok,Stephanie Lee,Joo Jin Mo"
"https://mydramalist.com//49953-my-love-enlighten-me","My Love, Enlighten Me","8.3","Chinese",2020,24,"Comedy,Romance","Duration: 45 min.","WeTV,Viki,HUACE GLOBAL FUN,TencentVideo","Wang Yan","Bai Bang Ni","Eleanor Lee,Connor Leong,Li Xi Meng,Xiong Yu Ting,Tim Pei,Li Ming Jun"
"https://mydramalist.com//26606-the-confidence-man-jp","The Confidence Man JP","8.3","Japanese",2018,10,"Action,Friendship,Comedy,Crime","Duration: 45 min.","","Kosawa Ryota","","Nagasawa Masami,Higashide Masahiro,Kohinata Fumiyo,Kote Shinya,Michael Keida,Takigawa Eiji"
"https://mydramalist.com//9136-bitter-blood","Bitter Blood","8.3","Japanese",2014,11,"Action,Mystery,Comedy,Family","Duration: 46 min.","","Koyama Shota,Komine Hiroyuki","Kanai Hiro,Tanimura Masaki","Satoh Takeru,Watabe Atsuro,Kutsuna Shiori,Fukikoshi Mitsuru,Tanaka Tetsushi,Minagawa Sarutoki"
"https://mydramalist.com//55651-bkpp","I Told Sunset About You","8.3","Thai",2020,5,"Friendship,Romance,School,Drama","Duration: 1 hr. 19 min.","","Goy Arachaporn Pokinpakorn,Kate Karakade Norasethaporn,Junior Naron Cherdsoongnern","","Billkin Putthipong Assaratanakul,PP Krit Amnuaydechkorn,Nat Kitcharit,Smile Parada Thitawachira,Khunpol Pongpol Panyamit,Dream Theethat Suk-im"
"https://mydramalist.com//34105-graceful-family","Graceful Family","8.3","Korean",2019,16,"Thriller,Mystery,Melodrama","Duration: 1 hr. 20 min.","Viki","Kwon Min Soo,Park Min Kyung","Han Cheol Soo","Im Soo Hyang,Lee Jang Woo,Bae Jong Ok,Lee Kyu Han,Kim Jin Woo,Jeon Jin Seo"
"https://mydramalist.com//680385-black-sun","The Veil","8.3","Korean",2021,12,"Action,Thriller,Mystery,Crime","Duration: 1 hr. 10 min.","Kocowa,Viki","Kim Sung Yong","","Namkoong Min,Park Ha Sun,Kim Ji Eun,Jang Young Nam,Kim Jong Tae,Kim Do Hyun"
"https://mydramalist.com//37243-a-murderous-affair-in-horizon-tower","A Murderous Affair in Horizon Tower","8.3","Chinese",2020,16,"Thriller,Mystery,Drama","Duration: 40 min.","WeTV,TencentVideo","Shu Qiao,Shen Yang","Matt Wu,Leste Chen,Hsu Chao Jen","Yang Zi Shan,Guo Tao,Angelababy,Lu Yu Lai,Rexen Cheng,Baby Zhang"
"https://mydramalist.com//16861-the-sound-of-your-heart","The Sound of Your Heart","8.3","Korean",2016,20,"Comedy,Family,Sitcom","Duration: 15 min.","Netflix","Ha Byung Hoon","","Lee Kwang Soo,Kim Dae Myung,Jung So Min,Kim Byung Ok,Kim  Mi Kyung,Park Sang Hoon"
"https://mydramalist.com//33506-until-we-meet-again-the-series","Until We Meet Again","8.3","Thai",2019,17,"Food,Romance,Youth,Drama","Duration: 45 min.","Viki,Studio Wabi Sabi","New Siwaj Sawatmaneekul","","Fluke Natouch Siripongthon,Ohm Thitiwat Ritprasert,Earth Katsamonnat Namwirote,Kao Noppakao Dechaphatthanakun,Prem Warut Chawalitrujiwong,Boun Noppanut Guntachai"
"https://mydramalist.com//5577-gu-family-book","Gu Family Book","8.3","Korean",2013,24,"Action,Historical,Romance,Supernatural","Duration: 1 hr. 5 min.","Netflix,Viki,Apple TV,Kocowa","Shin Woo Cheol,Kim Jung Hyun","Kang Eun Kyung","Lee Seung Gi,Bae Suzy,Lee Sung Jae,Yoo Yeon Seok,Lee Yoo Bi,Sung Joon"
"https://mydramalist.com//118-iljimae-2008","Iljimae","8.3","Korean",2008,20,"Action,Historical,Romance,Drama","Duration: 60 min.","WeTV,Viki","Choi Ran","","Lee Joon Gi,Han Hyo Joo,Lee Young Ah,Park Shi Hoo,Lee Moon Shik,Kim Sung Ryung"
"https://mydramalist.com//24221-misty","Misty","8.3","Korean",2018,16,"Thriller,Mystery,Romance,Melodrama","Duration: 1 hr. 10 min.","Netflix,Viki","Je In","Mo Wan Il","Kim Nam Joo,Ji Jin Hee,Jeon Hye Jin,Im Tae Kyung,Go Jun,Jin Ki Joo"
"https://mydramalist.com//4920-vampire-prosecutor-2","Vampire Prosecutor 2","8.3","Korean",2012,11,"Action,Mystery,Drama,Supernatural","Duration: 1 hr. 5 min.","","Han Jung Hoon,Kang Eun Seon","","Yeon Jung Hoon,Lee Young Ah,Lee Won Jong,Kim Joo Young,Lee Kyung Young,Gong Jung Hwan"
"https://mydramalist.com//687861-our-police-course","Rookie Cops","8.3","Korean",2022,16,"Romance,Life,Youth,Drama","Content Rating: 15+ - Teens 15 or older","Disney+","Lee Ha Na","Kim Byung Soo","Kang Daniel,Chae Soo Bin,Park Yoo Na,Min Do Hee,Lee Shin Young,Kim Woo Seok"
"https://mydramalist.com//52317-intense-love","Intense Love","8.3","Chinese",2020,24,"Friendship,Comedy,Romance,Life","Duration: 45 min.","WeTV,MGTV Drama Channel,MGTV","Liu Yu Fan","","Zhang Yu Xi,Ding Yu Xi,Julio Wan Yan,Wu Yang,Shi Ming Ze,Lin Xin Yi"
"https://mydramalist.com//6827-ugly-alert","Ugly Alert","8.3","Korean",2013,133,"Business,Romance,Family,Melodrama","Duration: 35 min.","SBS VOD","Jung Ji Woo","Shin Yoon Sub,Min Yeon Hong","Im Joo Hwan,Kang So Ra,Kang  Byul,Choi  Tae Joon,Kim Seol Hyun,Shin So Yool"
"https://mydramalist.com//49431-ice-hockey-girl","My Unicorn Girl","8.3","Chinese",2020,24,"Comedy,Romance,Youth,Sports","Duration: 45 min.","Viki,Sohu TV","Fan Kan,Fang Qiang Qiang","Yu Chung Chung","Darren Chen,Sebrina Chen,Li Jiu Lin,Ao Zi Yi,Miranda Ma,Dai Ya Qi"
"https://mydramalist.com//27173-hua-jai-sila","Hua Jai Sila","8.3","Thai",2019,27,"Romance,Crime,Drama,Melodrama","Duration: 60 min.","Netflix,WeTV,LINE TV,meWATCH","Thanawat Panyarin","","Tor Thanapob Leeluttanakajorn,Fern Nopjira Lerkkajornnamkul,Noon Siraphan Wattanajinda,Ann Siriam Pakdeedumrongrit,Typhoon Kanokchat Munyadon,Nicky Nachat Juntapun"
"https://mydramalist.com//39601-i-ll-go-to-you-when-the-weather-is-nice","When the Weather Is Fine","8.3","Korean",2020,16,"Romance,Drama,Family,Melodrama","Duration: 60 min.","WeTV,Viki,Hulu,iflix","Han Ga Ram","Han Ji Seung","Park Min Young,Seo Kang Joon,Lee Jae Wook,Kim Hwan Hee,Moon Jung Hee,Im Se Mi"
"https://mydramalist.com//75937-blue-diamond","Mine","8.3","Korean",2021,16,"Thriller,Mystery,Drama","Duration: 1 hr. 10 min.","Netflix,TVING","Lee Na Jung","Baek Mi Kyung","Lee Bo Young,Kim Seo Hyung,Ok Ja Yeon,Lee Hyun Wook,Cha Hak Yeon,Jung Yi Seo"
"https://mydramalist.com//661-jumong","Jumong","8.3","Korean",2006,81,"Adventure,Historical,Romance,Drama,War,Political","Duration: 1 hr. 10 min.","","Lee Joo Hwan,Kim Keun Hong","Choi Wan Kyu,Jung Hyung Soo","Song Il Gook,Han Hye Jin,Kim Seung Soo,Jeon Kwang Ryul,Oh Yeon Soo,Song Ji Hyo"
"https://mydramalist.com//22939-are-you-human-too","Are You Human Too?","8.3","Korean",2018,36,"Comedy,Romance,Sci-Fi,Fantasy","Duration: 35 min.","Viki,Netflix","Cha Young Hoon","Jo Jung Joo","Seo Kang Joon,Gong Seung Yeon,Lee Joon Hyuk,Park Hwan Hee,Kim Sung Ryung,Yoo Oh Sung"
"https://mydramalist.com//705939-koidesu-yanki-kun-to-shiro-tsue-garu","Koi Desu: Yankee-kun to Hakujou Garu","8.3","Japanese",2021,10,"Comedy,Romance,Life","Duration: 60 min.","Wavve","Matsuda Yuko","","Sugisaki Hana,Sugino Yosuke,Suzuki Nobuyuki,Nao,Kishitani Goro,Tanabe Momoko"
"https://mydramalist.com//23520-hundred-million-stars-from-the-sky","The Smile Has Left Your Eyes","8.3","Korean",2018,16,"Thriller,Mystery,Romance,Drama","Duration: 1 hr. 4 min.","Viki,Apple TV,K-DRAMA","Yoo Je Won","","Seo In Guk,Jung So Min,Park Sung Woong,Seo Eun Soo,Go Min Si,Jang Young Nam"
"https://mydramalist.com//51565-a-river-runs-through-it","A River Runs Through It","8.3","Chinese",2021,36,"Comedy,Romance,School,Youth","Duration: 38 min.","Viki,Prime Video,YOUKU (<U+4F18><U+9177>),YoYo English Channel,YOUKU","Jin Yuan Yuan","","Wang Rui Chang,Hu Yi Xuan,Chen Bo Hao,Judy Qi,Jiang Zhuo Jun,Tan Quan"
"https://mydramalist.com//21684-good-bye-my-princess","Good Bye, My Princess","8.3","Chinese",2019,52,"Adventure,Historical,Romance,Martial Arts","Duration: 45 min.","Netflix,Viki,Prime Video,MZTV Exclusive,MQ Media USA","Li Mu Ge","","Chen Xing Xu,Peng Xiao Ran,Shawn Wei,Xia Wa,Najima,Gallen Lo"
"https://mydramalist.com//714095-high-school-ghost-story","The Mysterious Class","8.3","Korean",2021,8,"Mystery,Horror,Youth,Supernatural","Content Rating: Not Yet Rated","","Mystery,Horror,Youth,Supernatural","Ha Han Me","Choi Hyun Suk,Park Ji Hoon,Yoshi,Kim Jun Kyu,Mashiho,Yoon Jae Hyuk"
"https://mydramalist.com//10067-nobunaga-concerto","Nobunaga Concerto","8.3","Japanese",2014,11,"Action,Historical,Comedy,War","Duration: 45 min.","","Kanai Hiro,Hayashi Toru,Matsuyama  Hiroaki","","Oguri Shun,Shibasaki Ko,Hirasawa Kokoro,Mukai Osamu,Yamada Takayuki,Fujiki Naohito"
"https://mydramalist.com//40-liar-game","Liar Game","8.3","Japanese",2007,11,"Thriller,Psychological,Drama","Duration: 36 min.","","Furuya Kazunao","","Toda Erika,Matsuda Shota,Suzuki Kosuke,Kichise Michiko,Watanabe Ikkei,Sakamoto Makoto"
"https://mydramalist.com//62467-hello-stranger","Hello Stranger","8.3","Filipino",2020,8,"Comedy,Romance,Life,Drama","Content Rating: 13+ - Teens 13 or older","Netflix,iWant TFC","Petersen Vargas","","Tony Labrusca,JC Alcantara,Gillian Vicencio,Vivoree Esclito,Patrick Quiroz,Miguel Almendras"
"https://mydramalist.com//26760-the-legends","The Legends","8.3","Chinese",2019,56,"Historical,Romance,Wuxia,Fantasy","Duration: 45 min.","Viki,Idol & Romance,Fresh Drama","Steve Cheng,He Zhen Hua","","Bai Lu,Xu Kai,Dai Xu,Xiao Yan,Liu Yu Qiao,Viola Mi"
"https://mydramalist.com//30561-gank-your-heart","Gank Your Heart","8.3","Chinese",2019,35,"Romance,Youth,Drama,Sports","Duration: 40 min.","MGTV Drama Channel,MGTV","Sha Wei Qi","","Wang Yi Bo,Wang Zi Xuan,Jerry Yan,Ding  Guan Sen,Rain Lu,Hu Yun Hao"
